Fuel_Type_Code,Station_Name,Street_Address,City,ZIP,Station_Phone,Status_Code,Groups_With_Access_Code,Access_Days_Time,EV_DC_Fast_Count,EV_Network,Provider,Geocode_Status,Latitude,Longitude,Date_Last_Confirmed,ID,Updated_At,Owner_Type_Code,Open_Date,LPG_Primary,E85_Blender_Pump,EV_Connector_Types,Access_Detail_Code,Facility_Type,CNG_Dispenser_Num,Restricted_Access,EV_Workplace_Charging,Credit,Cash,Debit,No Payment Info
BD,Casey's,1400 SALEM RD,MT. VERNON,62864,618-244-0298,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.3317,-88.91152,8/10/2023,297447,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,2201 WASHINGTON RD,WASHINGTON,61571,309-745-3159,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.69439,-89.47452,8/10/2023,297448,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,747 KENNEDY DR,PINCKNEYVILLE,62274,618-357-2785,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.08062,-89.39194,8/10/2023,297449,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,900 W WILMINGTON RD,PEOTONE,60468,708-258-3465,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,41.3245,-87.80759,8/10/2023,297450,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,6644 US HWY 45 S,CARRIER MILLS,62917,618-356-1415,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,37.68402,-88.62332,8/10/2023,297451,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,921 S 42ND ST,MT. VERNON,62864,618-356-1171,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.30552,-88.94257,8/10/2023,297452,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,471 N 4TH ST,BREESE,62230,618-526-8382,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.61098,-89.52914,8/10/2023,297453,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,100 WATTERS DR,DWIGHT,60420,815-584-9457,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,41.09346,-88.4425,8/10/2023,297454,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,802 W MCCORD ST,CENTRALIA,62801,618-356-1329,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,38.53267,-89.14593,8/10/2023,297455,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,2031 FRANKLIN ST,CARLYLE,62231,618-356-1349,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,38.61032,-89.38433,8/10/2023,297456,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,6155 E US ROUTE 36,DECATUR,62521,217-864-2148,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.81544,-88.85604,8/10/2023,297457,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,560 S MAIN ST,NORTH PEKIN,61554,309-382-6242,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.60462,-89.6217,8/10/2023,297458,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,16060 CAMBRIA RD,DESOTO,62924,618-356-1371,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,37.82782,-89.13759,8/10/2023,297459,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,110 S DIXIE HWY,ST ANNE,60964,815-422-0035,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,41.02465,-87.7228,8/10/2023,297460,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,2114 W FARMINGTON RD,WEST PEORIA,61604,309-324-7237,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.70263,-89.62677,8/10/2023,297461,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,502 N MAIN ST,HOMER,61849,217-571-5373,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,40.03999,-87.95841,8/10/2023,297462,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,908 S MADISON ST,LEBANON,62254,618-537-8362,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.59471,-89.80739,8/10/2023,297463,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,426 W MAIN ST,GARDNER,60424,815-237-8032,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,41.18545,-88.31658,8/10/2023,297464,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,12545 E STATE ROUTE 1 17,GRANT PARK,60940,815-466-0249,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,41.24121,-87.63314,8/10/2023,297465,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,2517 WASHINGTON AVE,ALTON,62002,618-463-1545,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.91276,-90.15039,8/10/2023,297466,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,1800 N 8TH ST,PEKIN,61554,309-346-2431,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.58603,-89.64074,8/10/2023,297467,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,1511 W DELMAR AVE,GODFREY,62035,618-466-1272,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,38.92976,-90.21425,8/10/2023,297468,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,3961 N PEORIA RD,SPRINGFIELD,62702,217-753-0420,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.85225,-89.62322,8/10/2023,297469,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,1900 GEORGETOWN RD,TILTON,61833,217-559-2741,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.08957,-87.63559,8/10/2023,297470,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,845 E VOORHEES ST,DANVILLE,61832,217-472-0535,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.14652,-87.61223,8/10/2023,297471,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,1706 MASCOUTAH AVE,BELLEVILLE,62220,618-234-2307,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.50521,-89.95712,8/10/2023,297474,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,204 E MISSOURI AVE,SANDOVAL,62882,618-356-1442,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.6153,-89.11774,8/10/2023,297475,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,902 W NORTH AVE,FLORA,62839,618-356-1391,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.66768,-88.49879,8/10/2023,297476,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,650 N PERSHING ST,ENERGY,62933,618-356-1335,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,37.78453,-89.0265,8/10/2023,297477,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,3001 RIDGE AVE,SPRINGFIELD,62702,217-528-8754,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.81884,-89.60612,8/10/2023,297478,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,70 W MAIN ST,GLEN CARBON,62034,618-288-1279,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.74781,-89.9872,8/10/2023,297479,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,100 WILLARDS FERRY RD,JONESBORO,62952,618-833-6278,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,37.45146,-89.27264,8/10/2023,297480,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,418 W 9TH ST,MT. CARMEL,62863,618-356-1485,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.41417,-87.77034,8/10/2023,297481,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,900 N OLD ST LOUIS RD,HARTFORD,62048,618-356-1475,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.84116,-90.09677,8/10/2023,297484,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,710 W BROADWAY ST,SPARTA,62286,618-443-3892,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,38.12163,-89.71291,8/10/2023,297485,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,1401 E MAIN ST,STREATOR,61364,779-340-0401,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,41.12083,-88.8157,8/10/2023,297486,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,302 E US HWY 40,TROY,62294,618-667-3471,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.71829,-89.87769,8/10/2023,297487,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,908 W CARPENTER ST,JERSEYVILLE,62052,618-498-4913,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.11592,-90.33918,8/10/2023,297488,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,315 E SANGAMON AVE,PETERSBURG,62675,217-571-2092,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.01315,-89.84695,8/10/2023,297489,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,218 W PEARL ST,TREMONT,61568,309-590-5748,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.52728,-89.4938,8/10/2023,297490,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,411 W FRONT ST,ROANOKE,61561,309-590-5747,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.79337,-89.20132,8/10/2023,297491,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,301 S MARKET ST,MONTICELLO,61856,217-571-5214,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.02405,-88.57362,8/10/2023,297492,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,1075 W JEFFERY ST,KANKAKEE,60901,815-802-1343,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,41.10616,-87.88299,8/10/2023,297493,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,306 N 1ST ST,VIENNA,62995,618-6585230,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,37.41673,-88.89307,8/10/2023,297494,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,414 W JASPER ST,PARIS,61944,217-465-5094,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,39.60298,-87.70108,8/10/2023,297495,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,310 N CHRISTOPHER RD,ZEIGLER,62999,309-249-8828,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,37.89225,-89.05939,8/10/2023,297496,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,118 W BROADWAY,STEELEVILLE,62288,309-249-8830,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,38.00689,-89.65893,8/10/2023,297498,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,2530 E BROADWAY,ALTON,62002,309-249-8832,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.88814,-90.14942,8/10/2023,297500,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,1500 N MAIN ST,LEWISTOWN,61542,309-249-8833,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.40812,-90.15561,8/10/2023,297501,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,105 E SPRING ST,PRINCEVILLE,61559,309-249-8834,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.92916,-89.75687,8/10/2023,297502,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,203 N ELIZABETH ST,COLCHESTER,62326,309-249-8835,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.42617,-90.79478,8/10/2023,297503,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,103 E MYRTLE ST,BALDWIN,62217,309-249-8836,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.18324,-89.84243,8/10/2023,297504,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,1204 N MAIN ST,CHATHAM,62629,309-249-8838,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.68755,-89.7042,8/10/2023,297506,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,1100 5TH ST,LINCOLN,62656,309-249-8839,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.14711,-89.38143,8/10/2023,297507,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,100 E STATE ST,POTOMAC,61865,309-249-8840,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.30547,-87.80012,8/10/2023,297508,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,613 W PORTER ST,PALESTINE,62451,309-249-8841,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.00473,-87.62112,8/10/2023,297509,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,703 E HOWARD ST,PONTIAC,61764,309-249-8842,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.88139,-88.62184,8/10/2023,297510,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,306 N COURT ST,GRAYVILLE,62844,309-249-8843,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,38.25994,-87.99666,8/10/2023,297511,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,101 MAIN ST,WAPELLA,61777,309-249-8844,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.22031,-88.96423,8/10/2023,297512,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,1604 CHICAGO AVE,SAVANNA,61074,309-249-8845,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,42.09232,-90.13144,8/10/2023,297513,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,602 MAIN ST,WARSAW,62379,309-249-8846,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,40.35878,-91.43423,8/10/2023,297514,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,205 BUCHANAN ST,CARTHAGE,62321,309-249-8848,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.41634,-91.1423,8/10/2023,297516,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,2017 FOX CREEK RD,BLOOMINGTON,61701,309-249-8849,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.45001,-89.01975,8/10/2023,297517,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,6124 W PLANK RD,BELLEVUE,61604,309-249-8850,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,40.68838,-89.69086,8/10/2023,297518,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,940 S MAIN ST,CLAY CITY,62824,309-249-8851,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,38.68054,-88.35446,8/10/2023,297519,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,501 N LONG ST,TOLONO,61880,309-249-8852,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.99057,-88.26193,8/10/2023,297520,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,13023 W FARMINGTON RD,HANNA CITY,61536,309-249-8853,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.69346,-89.8018,8/10/2023,297521,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,110 SPRINGFIELD ST,KINCAID,62540,309-249-8855,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.5909,-89.42248,8/10/2023,297523,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,111 N OLD ROUTE 66,WILLIAMSVILLE,62693,309-249-8857,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.95536,-89.55391,8/10/2023,297525,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,950 N STATE HWY 121,MT. ZION,62549,309-249-8858,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.78081,-88.87021,8/10/2023,297526,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,3601 MAINE ST,QUINCY,62305,309-249-8859,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.93186,-91.358,8/10/2023,297527,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,100 N STATE ST,GREENVIEW,62642,309-249-8860,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.08365,-89.73511,8/10/2023,297528,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,109 E OAK ST,FAIRBURY,61739,309-249-8861,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.74358,-88.512,8/10/2023,297529,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,112 S CHICAGO ST,ROSSVILLE,60963,309-249-8863,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.37891,-87.66918,8/10/2023,297531,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,609 E 4TH ST,DELAVAN,61734,309-249-8864,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.37278,-89.53956,8/10/2023,297532,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,209 N HAUGHTON HWY,GREENUP,62428,309-249-8865,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.25186,-88.15472,8/10/2023,297533,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,100 W JONES ST,MILFORD,60953,309-249-8867,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,40.62802,-87.69802,8/10/2023,297535,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,317 S BUSINESS 51,ASSUMPTION,62510,309-249-8869,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,39.51528,-89.04346,8/10/2023,297537,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,202 E FRANKLIN ST,HUDSON,61748,309-249-8870,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.60687,-88.9904,8/10/2023,297538,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,310 S JACKSON ST,CERRO GORDO,61818,309-249-8871,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.88838,-88.72615,8/10/2023,297539,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,506 S WOOD ST,MAROA,61756,309-249-8872,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.03091,-88.95589,8/10/2023,297540,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,602 EAST ST,MAZON,60444,309-249-8873,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,41.24158,-88.41868,8/10/2023,297541,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,925 E MAIN ST,MOWEAQUA,62550,309-249-8876,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.62527,-89.005,8/10/2023,297544,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,505 E WOOD ST,CAMP POINT,62320,309-249-8877,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.03961,-91.05904,8/10/2023,297545,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,710 W CLEVELAND AVE,HEYWORTH,61745,309-249-8879,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.31164,-88.98518,8/10/2023,297547,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,321 N MAIN ST,TOLUCA,61369,309-249-8880,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,41.00459,-89.13433,8/10/2023,297548,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,705 N JEFFERSON ST,MASCOUTAH,62258,309-249-8882,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,38.49644,-89.794,8/10/2023,297550,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,1430 N CONVENT ST,BOURBONNAIS,60914,309-249-8883,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,41.17833,-87.87509,8/10/2023,297551,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,525 E MORTON AVE,JACKSONVILLE,62650,309-249-8884,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.72295,-90.22325,8/10/2023,297552,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,140 S MARKET ST,PAXTON,60957,309-249-8885,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,40.46002,-88.09811,8/10/2023,297553,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,125 N 5TH AVE,CANTON,61520,309-249-8886,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,40.55753,-90.02717,8/10/2023,297554,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,1301 S MAIN ST,NORMAL,61761,309-249-8887,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,40.49789,-88.99489,8/10/2023,297555,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,1133 W JEFFERSON ST,SPRINGFIELD,62702,309-249-8888,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,39.80564,-89.67161,8/10/2023,297556,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,401 N CHENEY ST,TAYLORVILLE,62568,309-249-8889,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,39.55308,-89.30695,8/10/2023,297557,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,3001 E CLEAR LAKE AVE,SPRINGFIELD,62702,309-249-8890,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,39.80229,-89.61046,8/10/2023,297558,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,617 SALEM RD,MT. VERNON,62864,309-249-8891,E,Public,24 hours daily,0,Non-Networked,Not Applicable,200-8,38.32322,-88.90711,8/10/2023,297559,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
BD,Casey's,14475 SR-4,AUBURN,62615,309-249-8892,E,Public,Less than 24 hours,0,Non-Networked,Not Applicable,200-8,39.58878,-89.75928,8/10/2023,297560,8/10/2023,P,6/27/2023,False,False,NA,CALL,GAS_STATION,0,False,False,0,1,1,0
